time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_pressure_at_sea_level[unit="hectoPascal"],air_temperature[unit="Celsius"],cloud_area_fraction[unit=""],dew_point_temperature[unit="Celsius"],high_cloud_area_fraction[unit=""],high_cloud_base_altitude[unit="meters"],low_cloud_area_fraction[unit=""],low_cloud_base_altitude[unit="meters"],middle_cloud_area_fraction[unit=""],middle_cloud_base_altitude[unit="meters"],precipitation_amount_24[unit=".01 inches"],precipitation_amount_hourly[unit=".01 inches"],visibility_in_air[unit="US_statute_mile"],weather,wind_from_direction[unit="degrees"],wind_speed[unit="m/s"],xfields
2016-01-16 00:00:00Z,XIB,46.669,-60.400,1008.4,-5.3,NaN,-10.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,260,2.057776,AO1 SOG 22 1029
2016-01-16 00:00:00Z,XKA,49.400,-82.430,1010.6,-17.8,NaN,-19.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,,40,3.086664,AO1 3PAST HR 6012 50024
2016-01-16 00:00:00Z,XKE,45.000,-75.629,1006.8,-9.1,NaN,-12.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,70,1.543332,AO1 SOG 07 5008
2016-01-16 00:00:00Z,XKI,48.150,-80.000,1005.7,-14.7,NaN,-15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,,-99999,NaN,AO1 2PAST HR SOG 25 8018 50015
2016-01-16 00:00:00Z,XKT,45.069,-64.489,1013.3,-6.2,NaN,-11.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,250,2.057776,AO1 SOG 18 7007
2016-01-16 00:00:00Z,XLB,44.389,-64.309,1014.3,-5.4,NaN,-8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,280,4.115552,AO1 58004
2016-01-16 00:00:00Z,XMD,49.220,-98.120,1019.7,-19.6,NaN,-22.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,340,2.57222,AO1 SOG 16 1015
2016-01-16 00:00:00Z,XMI,44.599,-63.520,1013.3,-5.3,NaN,-9.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,280,3.086664,AO1 58005
2016-01-16 00:00:00Z,XMY,44.990,-62.490,NaN,-8.7,NaN,-13.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,-99999,NaN,AO1
2016-01-16 00:00:00Z,XNM,46.819,-60.659,NaN,-9.4,NaN,-10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,300,10.803324,AO1 SOG 78 50007
2016-01-16 00:00:00Z,XNP,45.759,-64.230,1013.0,-9.6,NaN,-13.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,150,1.543332,AO1 SOG 14 3005
2016-01-16 00:00:00Z,XPC,45.349,-80.050,996.7,-0.3,NaN,-1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,-99999,NaN,AO1 SOG 21 6023 50005
2016-01-16 00:00:00Z,XTD,45.610,-61.680,1012.8,-8.1,NaN,-13.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,240,3.601108,AO1 SOG 12 1020
2016-01-16 00:00:00Z,XTO,43.669,-79.400,999.6,2.4,NaN,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,-99999,NaN,AO1 56015
2016-01-16 00:16:00Z,XVG,46.990,-94.199,NaN,-16.0,1.0,-19.0,NaN,NaN,1.0,1950.0,NaN,NaN,NaN,NaN,10.0,,320,3.601108,AO2
2016-01-16 00:00:00Z,XVN,43.180,-79.400,998.6,1.9,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,,140,1.543332,AO1 3PAST HR SOG 02 8011 50003
2016-01-16 00:00:00Z,XWN,49.880,-97.129,1019.0,-20.4,NaN,-25.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,300,1.543332,AO1 53014
2016-01-16 00:00:00Z,YAM,46.479,-84.519,999.8,-10.0,1.0,-13.0,NaN,NaN,1.0,780.0,NaN,NaN,NaN,NaN,3.0,-SN,60,4.115552,SC8
2016-01-16 00:00:00Z,YAM,46.479,-84.519,999.8,-10.0,1.0,-13.0,NaN,NaN,1.0,780.0,NaN,NaN,NaN,NaN,3.0,-SN,60,4.115552,SC8
2016-01-16 00:00:00Z,YBC,49.130,-68.199,1012.2,-14.0,0.0,-18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0,,270,3.086664,
2016-01-16 00:00:00Z,YBG,48.330,-71.000,1015.5,-21.0,0.125,-24.0,NaN,NaN,0.125,7200.0,NaN,NaN,NaN,NaN,25.0,,190,2.057776,CI1
2016-01-16 00:00:00Z,YBN,44.270,-79.930,998.6,1.0,1.0,0.0,1.0,2670.0,1.0,720.0,1.0,1710.0,NaN,NaN,5.0,-RA,170,3.601108,
2016-01-16 00:00:00Z,YBR,49.919,-99.949,1021.1,-24.0,0.375,-27.0,NaN,NaN,0.125,1020.0,0.375,3600.0,NaN,NaN,15.0,,300,3.601108,SC1AC3
2016-01-16 00:00:00Z,YCG,49.299,-117.629,1018.5,1.0,0.75,-3.0,0.75,5100.0,0.375,840.0,0.75,1950.0,NaN,NaN,15.0,,170,3.086664,SC4SC2AC1
2016-01-16 00:00:00Z,YCX,45.830,-66.430,1014.3,-11.0,0.375,-16.0,NaN,NaN,0.375,6000.0,NaN,NaN,NaN,NaN,15.0,,230,3.086664,CI3 DA-3004FT
2016-01-16 00:00:00Z,YEN,49.220,-102.970,1020.6,-18.0,1.0,-22.0,NaN,NaN,1.0,600.0,NaN,NaN,NaN,NaN,12.0,-SN,350,6.687772,SC8
2016-01-16 00:00:00Z,YFC,45.869,-66.529,1014.2,-12.0,0.0,-16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0,,230,3.601108,
2016-01-16 00:00:00Z,YGK,44.220,-76.599,1004.4,-7.0,1.0,-10.0,NaN,NaN,0.75,2040.0,1.0,5400.0,NaN,NaN,15.0,,50,6.173328,AC6AS2
2016-01-16 00:00:00Z,YGP,48.770,-64.480,1008.7,-13.0,0.0,-16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,,0,0.0,
2016-01-16 00:00:00Z,YGQ,49.779,-86.930,1012.1,-20.0,0.0,-23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,,40,3.601108,
2016-01-16 00:00:00Z,YGR,47.419,-61.779,1008.5,-5.0,0.75,-9.0,NaN,NaN,0.75,450.0,NaN,NaN,NaN,NaN,15.0,-SHSN DRSN,290,10.28888,CU6 /S02/
2016-01-16 00:00:00Z,YHD,49.830,-92.750,1013.2,-17.0,1.0,-19.0,NaN,NaN,1.0,510.0,NaN,NaN,NaN,NaN,9.0,,310,2.057776,
2016-01-16 00:00:00Z,YHM,43.169,-79.930,999.3,1.0,1.0,1.0,NaN,NaN,1.0,720.0,NaN,NaN,NaN,NaN,6.0,-RA BR,60,3.086664,SC8
2016-01-16 00:00:00Z,YHU,45.520,-73.419,1010.0,-9.0,1.0,-13.0,NaN,NaN,0.75,990.0,1.0,2400.0,NaN,NaN,9.0,,40,6.173328,
2016-01-16 00:00:00Z,YHZ,44.880,-63.500,1013.2,-8.0,0.375,-12.0,NaN,NaN,0.375,8100.0,NaN,NaN,NaN,NaN,15.0,,280,3.601108,CI3
2016-01-16 00:00:00Z,YKF,43.470,-80.379,998.4,2.0,1.0,1.0,1.0,660.0,0.125,150.0,0.375,390.0,NaN,NaN,2.5,-RA BR,110,5.658884,
2016-01-16 00:15:00Z,YKN,42.919,-97.379,NaN,-10.0,0.0,-15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,320,5.658884,AO1
2016-01-16 00:00:00Z,YKZ,43.869,-79.370,1000.0,0.0,1.0,-1.0,NaN,NaN,0.125,210.0,1.0,1050.0,NaN,NaN,7.0,-DZ,110,4.629996,SF2ST6
2016-01-16 00:00:00Z,YLD,47.819,-83.349,1004.9,-17.0,1.0,-20.0,NaN,NaN,1.0,360.0,NaN,NaN,NaN,NaN,6.0,-SN,40,4.629996,SC8 /S04/
2016-01-16 00:00:00Z,YLW,49.970,-119.379,1018.3,-2.0,0.0,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0,,170,2.57222,
2016-01-16 00:00:00Z,YMT,49.770,-74.529,1015.5,-22.0,0.0,-24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,,50,1.543332,LAST OBS/NEXT 171100 UTC
2016-01-16 00:00:00Z,YMX,45.680,-74.029,1010.0,-10.0,1.0,-16.0,1.0,2400.0,0.75,900.0,0.75,1200.0,NaN,NaN,25.0,DRSN,60,6.687772,SC5SC2AC1 PRESRR
2016-01-16 00:00:00Z,YND,45.520,-75.569,1008.0,-9.0,0.75,-14.0,NaN,NaN,0.75,1200.0,NaN,NaN,NaN,NaN,15.0,,90,6.687772,SC7
2016-01-15 23:51:00Z,YNG,41.270,-80.669,NaN,7.0,1.0,-3.0,NaN,NaN,0.375,2100.0,1.0,3600.0,NaN,NaN,10.0,,160,2.057776,
2016-01-16 00:00:00Z,YNM,49.770,-77.819,1013.0,-18.0,1.0,-20.0,NaN,NaN,1.0,2250.0,NaN,NaN,NaN,NaN,9.0,,70,3.601108,ICG
2016-01-16 00:00:00Z,YOW,45.319,-75.669,1007.7,-10.0,0.75,-15.0,NaN,NaN,0.75,1950.0,NaN,NaN,NaN,NaN,15.0,,80,6.173328,SC5
2016-01-16 00:00:00Z,YOY,46.900,-71.500,1013.2,-11.0,1.0,-15.0,NaN,NaN,1.0,1620.0,1.0,2160.0,NaN,NaN,9.0,,30,2.057776,
2016-01-16 00:00:00Z,YPD,45.669,-61.380,1010.6,-6.0,0.75,-11.0,NaN,NaN,0.75,810.0,NaN,NaN,NaN,NaN,9.0,,290,5.658884,
2016-01-15 23:00:00Z,YPG,49.900,-98.269,1019.8,-21.0,0.75,-24.0,NaN,NaN,0.375,690.0,0.75,4200.0,NaN,NaN,15.0,,300,2.57222,SC3AC2 LAST OBS/NEXT 181200 UTC
2016-01-16 00:00:00Z,YPQ,44.229,-78.370,1001.7,-2.0,1.0,-4.0,NaN,NaN,1.0,1500.0,NaN,NaN,NaN,NaN,9.0,,80,1.543332,
2016-01-15 23:59:00Z,YQA,44.970,-79.300,999.5,-2.0,1.0,-3.0,NaN,NaN,0.75,930.0,1.0,1080.0,NaN,NaN,9.0,-SN,110,4.629996,
2016-01-16 00:00:00Z,YQB,46.799,-71.379,1013.0,-10.0,0.75,-17.0,NaN,NaN,0.125,1800.0,0.75,2400.0,NaN,NaN,15.0,,40,3.601108,SC2AC5 PRESFR
2016-01-16 00:00:00Z,YQG,42.270,-82.970,996.0,3.0,1.0,2.0,NaN,NaN,0.125,150.0,1.0,450.0,NaN,NaN,5.0,-RA BR,190,6.173328,SF1SC7
2016-01-16 00:00:00Z,YQI,43.830,-66.080,1014.6,-7.0,0.75,-10.0,NaN,NaN,0.125,1500.0,0.75,7500.0,NaN,NaN,15.0,,80,1.028888,SC1CI6 PRESRR
2016-01-16 00:00:00Z,YQK,49.779,-94.370,1015.4,-20.0,1.0,-22.0,NaN,NaN,1.0,540.0,NaN,NaN,NaN,NaN,15.0,,310,2.57222,SC8
2016-01-16 00:00:00Z,YQL,49.630,-112.800,1020.9,-11.0,1.0,-12.0,NaN,NaN,0.125,300.0,1.0,630.0,NaN,NaN,10.0,-SN,10,1.028888,SC2SC6
2016-01-16 00:00:00Z,YQM,46.119,-64.680,1012.3,-11.0,0.125,-16.0,NaN,NaN,0.125,6600.0,NaN,NaN,NaN,NaN,15.0,,240,6.173328,CI2
2016-01-16 00:00:00Z,YQT,48.369,-89.319,1008.6,-10.0,0.75,-13.0,NaN,NaN,0.75,1800.0,NaN,NaN,NaN,NaN,15.0,,340,2.57222,SC7
2016-01-16 00:00:00Z,YQY,46.169,-60.049,1009.8,-8.0,0.75,-13.0,NaN,NaN,0.125,720.0,0.75,900.0,NaN,NaN,10.0,-SN,280,5.658884,SC2SC5
2016-01-16 00:00:00Z,YRJ,48.520,-72.269,1015.5,-23.0,0.125,-27.0,NaN,NaN,0.125,750.0,0.125,6600.0,NaN,NaN,30.0,,210,2.057776,SC1CI1 SC TR
2016-01-16 00:00:00Z,YSB,46.619,-80.800,1000.5,22.0,1.0,45.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.75,-SN DRSN,40,7.71666,SN8
2016-01-16 00:00:00Z,YSC,45.430,-71.680,1010.9,-7.0,1.0,-9.0,NaN,NaN,0.125,1200.0,1.0,1800.0,NaN,NaN,9.0,,60,3.601108,
2016-01-16 00:00:00Z,YSJ,45.319,-65.879,1014.3,-10.0,0.75,-15.0,NaN,NaN,0.75,6300.0,NaN,NaN,NaN,NaN,15.0,,240,3.086664,CI6
2016-01-16 00:00:00Z,YSN,43.200,-79.169,999.4,2.0,1.0,1.0,NaN,NaN,1.0,1110.0,NaN,NaN,NaN,NaN,12.0,,110,2.57222,SC8
2016-01-16 00:00:00Z,YTR,44.119,-77.529,1002.9,-4.0,1.0,-7.0,NaN,NaN,1.0,1350.0,NaN,NaN,NaN,NaN,9.0,,70,4.629996,SC8
2016-01-16 00:00:00Z,YTS,48.569,-81.370,1006.9,-16.0,1.0,-18.0,NaN,NaN,1.0,1020.0,NaN,NaN,NaN,NaN,2.0,-SN,30,5.658884,SC8
2016-01-15 23:49:00Z,YTZ,43.630,-79.400,1000.1,2.0,1.0,2.0,NaN,NaN,1.0,210.0,NaN,NaN,NaN,NaN,6.0,-RA BR,60,8.231104,
2016-01-16 00:00:00Z,YUL,45.470,-73.750,1009.7,-8.0,1.0,-14.0,NaN,NaN,0.125,1800.0,1.0,2400.0,NaN,NaN,15.0,,40,8.231104,SC2AC6
2016-01-16 00:00:00Z,YUY,48.200,-78.830,1007.7,-14.0,1.0,-16.0,NaN,NaN,1.0,600.0,NaN,NaN,NaN,NaN,2.0,-SN DRSN,90,5.658884,SN4SC4
2016-01-16 00:00:00Z,YVO,48.069,-77.779,1008.5,-13.0,1.0,-15.0,NaN,NaN,1.0,960.0,NaN,NaN,NaN,NaN,3.0,-SN,80,4.629996,SN7SC1 /S03/
2016-01-16 00:00:00Z,YVO,48.069,-77.779,1008.5,-13.0,1.0,-15.0,NaN,NaN,1.0,960.0,NaN,NaN,NaN,NaN,3.0,-SN,80,4.629996,SN7SC1 /03/
2016-01-16 00:00:00Z,YVO,48.069,-77.779,1008.5,-13.0,1.0,-15.0,NaN,NaN,1.0,960.0,NaN,NaN,NaN,NaN,3.0,-SN,80,4.629996,SN7SC1
2016-01-16 00:00:00Z,YVV,44.750,-81.099,996.0,3.0,1.0,1.0,NaN,NaN,1.0,600.0,NaN,NaN,NaN,NaN,12.0,,150,4.629996,SC8
2016-01-16 00:00:00Z,YWA,45.950,-77.319,1006.1,-7.0,1.0,-10.0,NaN,NaN,0.125,510.0,1.0,660.0,NaN,NaN,9.0,,120,4.629996,
